id,title,author,downloads,subjects,birth,death,pyearp
PG11478,"Bedridden and the Winter Offensive: Deep Waters, Part 8.","Jacobs, W. W. (William Wymark)",8,"{'Sailors -- Fiction', 'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG36433,Chronicles of the Schonberg-Cotta Family,"Charles, Elizabeth Rundle",35,"{'Biographical fiction', 'Germany -- History -- Late Middle Ages, 1254-1517 -- Fiction', 'Luther, Martin, 1483-1546 -- Fiction', 'Clergy -- Fiction', 'Germany -- History -- Reformation and Counter-Reformation, 1517-1618 -- Fiction', 'Reformation -- Fiction', 'Christian fiction'}",1828.0,1896.0,1862.0
PG37294,The Red Cross Barge,"Lowndes, Marie Belloc",9,"{'World War, 1914-1918 -- Fiction'}",1868.0,1947.0,1908.0
PG30436,"Hope Mills; Or, Between Friend and Sweetheart","Douglas, Amanda M.",19,{'Fiction'},1831.0,1916.0,1874.0
PG13723,Leonora,"Bennett, Arnold",20,"{'Married women -- Fiction', 'Staffordshire (England) -- Fiction'}",1867.0,1931.0,1899.0
PG37981,May Flowers,"Alcott, Louisa May",34,"{'Girl volunteers -- Juvenile fiction', 'Charity -- Juvenile fiction', 'Girls -- Societies and clubs -- Juvenile fiction', 'Working poor -- Juvenile fiction', 'Boston (Mass.) -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Young women -- Conduct of life -- Juvenile fiction', 'Child labor -- Juvenile fiction'}",1832.0,1888.0,1860.0
PG49361,Mam'selle Jo,"Comstock, Harriet T. (Harriet Theresa)",121,"{'Self-sacrifice -- Fiction', 'Single women -- Fiction', 'Saint Lawrence River Valley -- Fiction'}",1860.0,1943.0,1902.0
PG8673,A Columbus of Space,"Serviss, Garrett Putman",45,{'Science fiction'},1851.0,1929.0,1890.0
PG867,Mrs. Korner Sins Her Mercies,"Jerome, Jerome K. (Jerome Klapka)",25,"{'Short stories', 'Man-woman relationships -- Fiction', 'Domestic fiction'}",1859.0,1927.0,1893.0
PG43141,Jill: A Flower Girl,"Meade, L. T.",16,"{'London (England) -- Social conditions -- 19th century -- Juvenile fiction', 'Working class -- Juvenile fiction', 'Young women -- Juvenile fiction', 'Children of alcoholics -- Juvenile fiction'}",1854.0,1914.0,1884.0
PG28885,Alice's Adventures in Wonderland: Illustrated by Arthur Rackham. With a Proem by Austin Dobson,"Carroll, Lewis",1812,"{""Children's stories"", 'Alice (Fictitious character from Carroll) -- Juvenile fiction', 'Fantasy fiction', 'Imaginary places -- Juvenile fiction'}",1832.0,1898.0,1865.0
PG32894,In the Whirl of the Rising,"Mitford, Bertram",14,{'South Africa -- Fiction'},1855.0,1914.0,1884.0
PG59909,Pep: The Story of a Brave Dog,"Hawkes, Clarence",10,"{'Physicians -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction', 'Dogs -- Juvenile fiction'}",1869.0,1954.0,1912.0
PG26238,"Vixen, Volume III.","Braddon, M. E. (Mary Elizabeth)",13,"{'Psychological fiction', 'English fiction -- 19th century', 'Women -- England -- Fiction', 'Domestic fiction'}",1835.0,1915.0,1875.0
PG41089,The Sign of the Stranger,"Le Queux, William",41,"{'Detective and mystery stories', 'Fiction', 'Love stories'}",1864.0,1927.0,1896.0
PG42100,"The Bride of the Tomb, and Queenie's Terrible Secret","Miller, Alex. McVeigh, Mrs.",27,"{'United States -- Social life and customs -- Fiction', 'Young women -- Fiction'}",1850.0,1937.0,1894.0
PG5968,What's Mine's Mine — Volume 3,"MacDonald, George",1,"{'Highlands (Scotland) -- Fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG30853,Mrs. Raffles: Being the Adventures of an Amateur Crackswoman,"Bangs, John Kendrick",22,"{'Hornung, E. W. (Ernest William), 1866-1921 -- Parodies, imitations, etc.', 'Jewel thieves -- Fiction'}",1862.0,1922.0,1892.0
PG55706,My Lady Clancarty: Being the True Story of the Earl of Clancarty and Lady Elizabeth Spencer,"Taylor, Mary Imlay",7,"{'Clancarty, Elizabeth Maccarthy, Countess of, -1698 -- Fiction', 'Jacobites -- Fiction', 'Clancarty, Donogh MacCarty, Earl of, 1667 or 1668-1734 -- Fiction'}",1878.0,1938.0,1908.0
PG57737,A Dead Reckoning,"Speight, T. W. (Thomas Wilkinson)",15,"{'Secret societies -- Fiction', 'Detective and mystery stories', 'English fiction -- 19th century', 'Murder -- Investigation -- Fiction'}",1830.0,1915.0,1872.0
PG22878,"Lavengro: The Scholar - The Gypsy - The Priest, Vol. 2 (of 2)","Borrow, George",13,"{'England -- Fiction', 'Romanies -- Fiction'}",1803.0,1881.0,1842.0
PG19999,The Drummer Boy,"Trowbridge, J. T. (John Townsend)",13,"{'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1827.0,1916.0,1872.0
PG5380,A Modern Chronicle — Volume 07,"Churchill, Winston",2,"{'Women -- Social conditions -- 20th century -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction', 'Marriage -- Fiction'}",1871.0,1947.0,1909.0
PG55949,A Woman of the Ice Age,"Gratacap, L. P. (Louis Pope)",8,{'Glacial epoch -- Fiction'},1851.0,1917.0,1884.0
PG39105,"Wise Saws and Modern Instances, Volume 2 (of 2)","Cooper, Thomas",20,"{'English fiction -- 19th century', 'Short stories, English'}",1805.0,1892.0,1848.0
PG14001,"The Mississippi Bubble: How the Star of Good Fortune Rose and Set and Rose Again, by a Woman's Grace, for One John Law of Lauriston","Hough, Emerson",12,"{'Law, John, 1671-1729 -- Fiction'}",1857.0,1923.0,1890.0
PG511,The Purcell Papers — Volume 3,"Le Fanu, Joseph Sheridan",46,"{'Fantasy fiction, English', 'Ireland -- Fiction'}",1814.0,1873.0,1844.0
PG50978,The Lion's Whelp: A Story of Cromwell's Time,"Barr, Amelia E.",16,"{'Great Britain -- History -- Stuarts, 1603-1714 -- Fiction'}",1831.0,1919.0,1875.0
PG47556,"The Wizard's Son, Vol. 2 (of 3)","Oliphant, Mrs. (Margaret)",11,"{'Supernatural -- Fiction', 'Great Britain -- Fiction', 'Inheritance and succession -- Fiction'}",1828.0,1897.0,1862.0
PG21743,"Jeff Benson, or the Young Coastguardsman","Ballantyne, R. M. (Robert Michael)",37,"{'Great Britain. Coastguard Service -- Juvenile fiction', 'Young men -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG5971,Jane Cable,"McCutcheon, George Barr",6,"{'Love stories', 'Chicago (Ill.) -- Fiction'}",1866.0,1928.0,1897.0
PG43878,The Grim House,"Molesworth, Mrs.",12,"{'England -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction', 'Young women -- Fiction'}",1839.0,1921.0,1880.0
PG12354,Pink and White Tyranny: A Society Novel,"Stowe, Harriet Beecher",27,"{'Married people -- Fiction', 'New England -- Fiction'}",1811.0,1896.0,1854.0
PG3263,The Portygee,"Lincoln, Joseph Crosby",35,"{'Grandparent and child -- Fiction', 'Spanish Americans -- Fiction'}",1870.0,1944.0,1907.0
PG58627,"Bob Steele in Strange Waters; or, Aboard a Strange Craft","Grayson, Donald",8,"{'Belize -- Juvenile fiction', 'Submarines (Ships) -- Juvenile fiction', 'Adventure stories'}",1867.0,1933.0,1900.0
PG32555,The Club at Crow's Corner,"Otis, James",5,{'Animals -- Juvenile fiction'},1848.0,1912.0,1880.0
PG35946,"True, and Other Stories","Lathrop, George Parsons",5,{'American fiction'},1851.0,1898.0,1874.0
PG22554,As It Was in the Beginning,"Mighels, Philip Verrill",28,"{'Islands -- Fiction', 'Robinsonades', 'Shipwreck survival -- Fiction'}",1869.0,1911.0,1890.0
PG58987,The Untempered Wind,"Wood, Joanna E. (Joanna Ellen)",4,"{'Single mothers -- Fiction', 'Ontario -- Fiction', 'Women -- Ontario -- Social conditions -- 19th century -- Fiction'}",1867.0,1927.0,1897.0
PG19362,In the Year 2889,"Verne, Jules",326,"{'Short stories', 'Science fiction'}",1828.0,1905.0,1866.0
PG41187,This House to Let,"Le Queux, William",10,"{'England -- Fiction', 'Detective and mystery stories'}",1864.0,1927.0,1896.0
PG26399,Fairy Prince and Other Stories,"Abbott, Eleanor Hallowell",88,"{'Families -- Fiction', 'Children -- Fiction', 'Villages -- Fiction'}",1872.0,1958.0,1915.0
PG59823,The White Flag,"Stratton-Porter, Gene",39,{'Didactic fiction'},1863.0,1924.0,1894.0
PG10201,The Desert of Wheat,"Grey, Zane",41,"{'World War, 1914-1918 -- Fiction', 'War stories'}",1872.0,1939.0,1906.0
PG33066,The Garden of Eden,"Brand, Max",45,"{'Western stories', 'Religion -- Fiction', 'Horses -- Fiction'}",1892.0,1944.0,1918.0
PG58336,Sea Scouts up-Channel,"Westerman, Percy F. (Percy Francis)",4,"{'Sailboats -- Juvenile fiction', 'Adventure stories', 'Sea stories', 'Sea Scouts -- Juvenile fiction'}",1876.0,1959.0,1918.0
PG22282,Uncle Remus and Brer Rabbit,"Harris, Joel Chandler",439,"{'Animals -- Fiction', 'Plantation life -- Fiction', 'Georgia -- Social life and customs -- Fiction', 'Remus, Uncle (Fictitious character) -- Fiction', 'African American men -- Fiction'}",1848.0,1908.0,1878.0
PG56987,Money (L'Argent),"Zola, Émile",52,{'Banks and banking -- France -- History -- 19th -- Fiction'},1840.0,1902.0,1871.0
PG56577,Adrian Savage: A Novel,"Malet, Lucas",95,"{'Unrequited love -- Fiction', 'Man-woman relationships -- Fiction'}",1852.0,1931.0,1892.0
PG5527,The Bride of the Nile — Volume 11,"Ebers, Georg",3,"{'Egypt -- History -- Fiction', 'German fiction -- Translations into English'}",1837.0,1898.0,1868.0
PG37325,"Harry Milvaine; Or, The Wanderings of a Wayward Boy","Stables, Gordon",61,"{'War -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Justice -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Surgeons -- Juvenile fiction'}",1840.0,1910.0,1875.0
PG21451,"Ben Hadden; or, Do Right Whatever Comes Of It","Kingston, William Henry Giles",4,"{'Seafaring life -- Juvenile fiction', 'Missions -- Islands of the Pacific -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG5758,Many Cargoes,"Jacobs, W. W. (William Wymark)",14,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction', 'River life -- Fiction'}",1863.0,1943.0,1903.0
PG54629,"Frank Reade, Jr., and His Electric Ice Ship; or, Driven Adrift in the Frozen Sky.","Senarens, Luis",7,"{'Popular literature -- United States', 'Dime novels', 'American fiction -- 19th century', 'Science fiction', 'Adventure stories', 'Inventors -- United States -- Fiction'}",1863.0,1939.0,1901.0
PG25519,Little Wizard Stories of Oz,"Baum, L. Frank (Lyman Frank)",167,"{'Oz (Imaginary place) -- Juvenile fiction', 'Short stories', ""Children's stories, American"", 'Fantasy literature'}",1856.0,1919.0,1888.0
PG4398,The Tides of Barnegat,"Smith, Francis Hopkinson",13,"{'Illegitimate children -- Fiction', 'Sisters -- Fiction', 'Barnegat Bay Region (N.J.) -- Fiction', 'Storms -- Fiction', 'Adopted children -- Fiction', 'Love stories', 'Lifesaving -- Fiction', 'Domestic fiction'}",1838.0,1915.0,1876.0
PG59752,The Moon Maid,"Burroughs, Edgar Rice",55,"{'Moon -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",1875.0,1950.0,1912.0
PG238,Dear Enemy,"Webster, Jean",214,{'Orphans -- Fiction'},1876.0,1916.0,1896.0
PG16259,The Surprising Adventures of the Magical Monarch of Mo and His People,"Baum, L. Frank (Lyman Frank)",55,"{'Kings and rulers -- Juvenile fiction', 'Fantasy literature', 'Magic -- Juvenile fiction', 'Dragons -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG48163,"The Pennycomequicks, Volume 3 (of 3)","Baring-Gould, S. (Sabine)",8,"{'Missing persons -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction', 'Inheritance and succession -- Fiction'}",1834.0,1924.0,1879.0
PG35447,Comrades: A Story of Social Adventure in California,"Dixon, Thomas, Jr.",25,"{'Socialism -- Fiction', 'California -- Fiction'}",1864.0,1946.0,1905.0
PG40262,"Frank Merriwell's Triumph; Or, The Disappearance of Felicia","Standish, Burt L.",12,"{'Adventure stories', 'Mines and mineral resources -- Juvenile fiction', 'Western stories', 'Arizona -- Juvenile fiction', 'Merriwell, Frank (Fictitious character) -- Juvenile fiction'}",1866.0,1945.0,1906.0
PG2574,On the Frontier,"Harte, Bret",34,"{'Western stories', 'American fiction -- 19th century', 'California -- Social life and customs -- Fiction'}",1836.0,1902.0,1869.0
PG5447,Uarda : a Romance of Ancient Egypt — Volume 09,"Ebers, Georg",4,"{'German fiction -- Translations into English', 'Egypt -- History -- To 332 B.C. -- Fiction'}",1837.0,1898.0,1868.0
PG27805,The Wind in the Willows,"Grahame, Kenneth",1390,"{'Friendship -- Fiction', 'River life -- Fiction', 'Animals -- Fiction', 'Country life -- Fiction', 'Fantasy fiction', 'Pastoral fiction', 'England -- Fiction', 'Humorous stories'}",1859.0,1932.0,1896.0
PG3632,Poor Miss Finch,"Collins, Wilkie",78,"{'Blind women -- Fiction', 'Brothers -- Fiction', 'Psychological fiction', 'Love stories', 'Domestic fiction', 'Sibling rivalry -- Fiction', 'Twins -- Fiction'}",1824.0,1889.0,1856.0
PG33289,The Loves of Ambrose,"Vandercook, Margaret",16,"{'Kentucky -- Social life and customs -- Fiction', 'Marriage -- Fiction'}",1876.0,1958.0,1917.0
PG6517,The Grey Lady,"Merriman, Henry Seton",17,{'Fiction'},1862.0,1903.0,1882.0
PG65205,The Bravest Girl in School,"Talbot, Ethel",18,"{'Courage -- Juvenile fiction', 'Boarding schools -- Juvenile fiction'}",1880.0,1944.0,1912.0
PG51307,This House to Let,"Le Queux, William",9,"{'England -- Fiction', 'Detective and mystery stories', 'English fiction -- 20th century', 'Murder -- Fiction'}",1864.0,1927.0,1896.0
PG37152,A Maid of Many Moods,"Sheard, Virna",4,"{'Shakespeare, William, 1564-1616 -- Fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Christmas stories', 'Historical fiction', 'Young women -- Fiction'}",1865.0,1943.0,1904.0
PG21691,The Pioneers,"Ballantyne, R. M. (Robert Michael)",18,"{'Mackenzie, Alexander, Sir, 1763-1820 -- Juvenile fiction', 'Hunting -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Rocky Mountains -- Juvenile fiction', 'Indians of North America -- Juvenile fiction', 'Bears -- Juvenile fiction', 'Pioneers -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG1622,The Law and the Lady,"Collins, Wilkie",192,"{'Married people -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Mystery fiction'}",1824.0,1889.0,1856.0
PG35859,Aunt Jane's Nieces on the Ranch,"Baum, L. Frank (Lyman Frank)",28,"{'Mystery and detective stories', 'California -- Juvenile fiction', 'Ranch life -- Juvenile fiction', 'Infants -- Juvenile fiction', 'Families -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG18640,Phineas Redux,"Trollope, Anthony",192,"{'Legislators -- Crimes against -- Fiction', 'London (England) -- Fiction', 'Dublin (Ireland) -- Fiction', 'Palliser, Plantagenet (Fictitious character) -- Fiction', 'Psychological fiction', 'Suspense fiction', 'Political fiction', 'Legislators -- Fiction', 'Widowers -- Fiction'}",1815.0,1882.0,1848.0
PG24359,The Return of Peter Grimm: Novelised From the Play,"Belasco, David",19,"{'Spiritualism -- Fiction', 'Dutch Americans -- New York (State) -- Fiction', 'Ghosts -- Fiction', 'Inheritance and succession -- Fiction'}",1853.0,1931.0,1892.0
PG21930,Salthaven,"Jacobs, W. W. (William Wymark)",5,"{'Love stories', 'Ship captains -- Fiction'}",1863.0,1943.0,1903.0
PG17496,Elsie at Home,"Finley, Martha",37,"{'Christian life -- Juvenile fiction', 'Marriage -- Juvenile fiction', 'Dinsmore, Elsie (Fictitious character) -- Juvenile fiction'}",1828.0,1909.0,1868.0
PG20994,Kilgorman: A Story of Ireland in 1798,"Reed, Talbot Baines",10,"{'Ireland -- Juvenile fiction', 'France -- History -- Revolution, 1789-1799 -- Juvenile fiction'}",1852.0,1893.0,1872.0
PG57334,"Si Klegg, Complete, Books 1-6","McElroy, John",11,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'War stories'}",1846.0,1929.0,1888.0
PG43192,"Afterwards, and Other Stories","Maclaren, Ian",25,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",1850.0,1907.0,1878.0
PG4428,Evan Harrington — Volume 2,"Meredith, George",2,"{'English fiction -- 19th century', 'Tailors -- Fiction'}",1828.0,1909.0,1868.0
PG8681,The Face and the Mask,"Barr, Robert",30,"{'Short stories', 'Fiction'}",1850.0,1912.0,1881.0
PG4058,Marius the Epicurean — Volume 2,"Pater, Walter",36,"{'Rome -- Fiction', 'Bildungsromans', 'Young men -- Fiction', 'Christianity and other religions -- Roman -- Fiction', 'Historical fiction', 'Christian fiction'}",1839.0,1894.0,1866.0
PG14304,The Tale of Peter Rabbit,"Potter, Beatrix",140,{'Rabbits -- Juvenile fiction'},1866.0,1943.0,1904.0
PG1883,"The Wife, and Other Stories","Chekhov, Anton Pavlovich",202,"{'Short stories', 'Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",1860.0,1904.0,1882.0
PG55274,The Wind-Jammers,"Hains, T. Jenkins (Thornton Jenkins)",27,"{'Sailors -- Fiction', 'Sea stories, American', 'Short stories, American'}",1866.0,1953.0,1910.0
PG64978,The Blue Birds at Happy Hills,"Roy, Lillian Elizabeth",23,"{'Friendship -- Juvenile fiction', 'Charity -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Girls -- Societies and clubs -- Juvenile fiction'}",1868.0,1932.0,1900.0
PG36295,The Pastor's Wife,"Von Arnim, Elizabeth",43,"{'Spouses of clergy -- Fiction', 'Domestic fiction'}",1866.0,1941.0,1904.0
PG19473,"Now or Never; Or, The Adventures of Bobby Bright","Optic, Oliver",9,"{'Fishing -- Juvenile fiction', 'Money -- Juvenile fiction', 'Runaway children -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Boston (Mass.) -- Juvenile fiction', ""Children's stories"", 'Maine -- Juvenile fiction', 'Widows -- Juvenile fiction', 'Book industries and trade -- Juvenile fiction', 'Child labor -- Juvenile fiction', 'Theft -- Juvenile fiction'}",1822.0,1897.0,1860.0
PG21234,The Gold that Glitters: The Mistakes of Jenny Lavender,"Holt, Emily Sarah",5,{'Historical fiction'},1836.0,1893.0,1864.0
PG46398,The Manchester Rebels of the Fatal '45,"Ainsworth, William Harrison",21,"{'Jacobite Rebellion, 1745-1746 -- Fiction', 'Great Britain -- History -- George II, 1727-1760 -- Fiction'}",1805.0,1882.0,1844.0
PG44222,Those Times and These,"Cobb, Irvin S. (Irvin Shrewsbury)",21,"{'Short stories, American', 'United States -- Social life and customs -- 20th century -- Fiction'}",1876.0,1944.0,1910.0
PG64635,"Frank Merriwell's First Job; Or, At the Foot of the Ladder","Standish, Burt L.",3,"{'Dime novels', 'Merriwell, Frank (Fictitious character) -- Juvenile fiction', 'Adventure stories', 'Railroads -- Employees -- Juvenile fiction'}",1866.0,1945.0,1906.0
PG61954,The Lady's Walk,"Oliphant, Mrs. (Margaret)",9,{'Fiction'},1828.0,1897.0,1862.0
PG4539,Back to God's Country and Other Stories,"Curwood, James Oliver",20,"{'Canada -- Fiction', 'Short stories, American'}",1878.0,1927.0,1902.0
PG1056,Martin Eden,"London, Jack",727,"{'Authors -- Fiction', 'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Working class -- Fiction'}",1876.0,1916.0,1896.0
